id,promedio_votos,total_votos
183855,6.4,4
48502,6.6,5
199883,6.0,1
146905,0.0,0
50489,0.0,0
377210,4.5,2
70461,6.1,5
355786,7.8,8
68309,6.8,7
267977,5.5,2
401442,4.0,24
400605,5.0,56
46548,5.8,4
70859,5.9,7
76474,5.6,9
377213,6.8,23
324668,5.9,2386
278348,4.8,4
289207,6.0,1
192097,4.9,14
53283,2.7,3
35687,6.6,9
54142,2.3,2
126318,5.7,5
15975,7.1,18
56897,6.2,14
172817,6.6,6
323426,5.8,18
68256,6.7,8
85043,5.3,8
202984,0.0,0
324820,7.3,3
337965,6.5,2
360606,7.1,71
92691,6.0,2
98106,5.5,7
71503,6.3,7
61689,4.9,14
79192,3.7,3
238124,0.0,0
197864,0.0,0
253337,6.8,5
384450,4.2,23
263945,7.0,1
40741,0.0,0
90351,6.6,7
10458,6.5,9
60971,5.3,8
390592,6.3,18
274266,0.0,0
131737,4.8,10
30787,4.9,19
51066,4.5,3
14685,7.1,6
312113,6.4,4
355254,7.3,33
393562,7.1,27
352179,5.7,26
392553,6.7,53
338063,8.0,1
258489,5.5,2488
316727,6.1,1356
316023,5.9,901
278154,5.6,1170
345911,6.3,1174
294272,6.2,697
388191,5.9,14
328716,7.5,6
367053,6.0,1
333386,5.5,82
254575,4.5,1
243752,4.5,22
367197,6.5,2
177869,10.0,2
369776,5.7,239
40451,5.7,16
89904,5.3,6
55035,5.8,8
12529,5.7,23
9031,6.2,104
259634,0.0,0
46572,0.0,0
315439,6.7,17
302161,4.0,1
340611,6.8,69
337874,5.3,50
267852,4.9,31
53010,5.6,79
214209,6.7,19
353571,6.8,203
369228,5.6,17
367999,6.6,43
356758,5.7,8
371942,1.0,1
359156,7.8,181
359152,5.0,5
343173,5.5,87
390512,5.6,24
27123,5.6,12
332741,7.9,9
359412,5.9,148
319352,7.0,5
317214,7.8,5
33201,5.4,9
340937,0.0,0
309882,8.3,3
58430,6.3,6
230722,6.6,6
369032,5.6,33
27243,7.1,5
346641,6.3,26
324794,6.6,10
372411,5.3,86
53335,4.1,7
273645,6.4,12
399106,8.2,487
49341,5.1,11
269705,7.8,14
324322,5.0,1
330068,7.0,15
209645,0.0,0
274504,5.1,47
196324,7.0,4
341957,4.7,3
101206,6.0,1
31265,2.3,5
34875,2.8,4
395476,0.0,0
357529,0.0,0
94176,4.7,10
360283,6.0,1
400121,5.5,4
49237,5.8,9
398265,4.8,17
52593,0.0,0
35007,6.8,7
120885,6.3,2
130134,5.0,1
17342,6.9,5
193284,4.0,1
184710,4.0,11
380372,3.7,3
83876,6.4,5
102814,8.0,1
94544,0.0,0
174150,6.0,1
262260,0.0,0
254664,7.7,3
137308,5.3,3
156967,0.0,0
156954,5.0,1
66780,5.3,2
137826,0.0,0
262829,4.0,1
108063,5.0,2
41294,5.0,3
45192,5.5,4
64694,5.8,13
70193,7.4,5
66062,6.0,2
211222,0.0,0
266874,6.0,1
402877,0.0,0
24678,6.3,2
337703,7.6,241
228941,8.3,3
81633,6.3,3
110412,5.8,9
394047,5.3,6
378441,7.5,15
120121,5.0,1
189696,5.1,7
196319,0.0,0
400411,4.0,102
376233,7.9,49
364051,7.1,87
349441,5.0,1
373479,8.3,3
373922,5.8,19
359641,3.3,2
357799,6.7,3
119637,4.5,5
354275,7.6,19
62675,5.8,18
384845,7.8,8
394499,4.3,19
41004,5.6,4
145481,5.2,3
82776,6.0,1
41298,7.0,2
45191,6.5,5
18944,7.4,10
328387,7.1,2262
389425,4.1,17
95322,0.0,0
46784,7.0,10
46781,6.5,11
272720,0.0,0
303497,0.0,0
303484,0.0,0
356862,0.0,0
356864,6.5,1
118014,7.3,10
49037,5.2,18
363676,7.0,2106
371865,5.7,68
377287,6.5,4
361571,6.4,9
392817,6.3,25
338189,7.3,411
378813,7.7,15
118430,2.9,7
101293,2.0,2
31128,1.3,6
76681,5.4,5
150273,2.3,3
22020,6.3,4
96129,6.5,2
275603,7.3,6
404022,7.8,26
385031,6.7,3
154441,6.4,51
93091,4.3,5
44510,7.2,32
376812,7.0,71
342213,0.0,0
148615,0.0,0
389180,0.0,0
262542,4.0,1
16909,5.0,9
372297,7.4,10
126043,0.0,0
405621,5.0,1
103396,6.8,4
130957,5.0,1
54893,4.7,3
98644,6.3,9
393834,6.4,21
366514,6.0,199
63989,6.9,6
328901,4.7,102
388862,5.0,18
263416,2.4,8
150871,0.0,0
316268,3.4,28
293516,6.0,4
360249,5.2,47
28406,6.7,3
362765,0.0,0
368620,6.2,9
50186,7.0,5
362876,7.7,11
361249,6.8,8
4279,5.8,11
87081,6.7,3
324300,6.3,3
15467,5.0,17
349086,6.6,13
257026,8.6,5
41278,6.1,20
86320,7.0,3
86531,5.6,8
397278,5.0,33
67303,7.0,3
68895,5.9,15
314837,7.0,5
325789,6.6,592
26351,4.0,1
308266,6.8,1392
316003,0.0,0
353216,7.0,1
82664,0.0,0
345054,4.9,8
400668,7.0,4
133736,0.0,0
227859,6.0,5
299751,0.0,0
55344,5.4,6
401387,6.6,7
390880,6.0,11
405388,4.7,19
292277,7.3,3
61348,7.2,29
368596,2.8,97
347981,4.8,2
331393,7.2,10
31385,3.5,19
376501,5.3,29
373453,5.8,10
351809,6.1,103
365997,6.3,12
382651,4.9,10
356201,5.8,8
392885,4.0,2
28073,5.2,12
175427,8.5,4
237799,7.0,1
40585,6.5,10
318052,0.0,0
254251,6.6,7
98948,4.2,45
216043,7.3,8
88949,0.0,0
76468,0.0,1
54821,6.0,5
215814,5.9,28
22750,5.0,1
86254,4.7,7
43473,5.0,1
90726,0.0,0
139826,6.3,4
371738,7.1,70
166007,0.0,1
110692,5.0,1
134435,4.5,2
17288,6.0,2
8383,6.5,5
325240,6.5,2
112675,7.5,2
46879,5.6,9
162874,0.0,1
90164,4.3,4
316491,7.7,3
247354,0.0,0
260646,5.3,4
404829,5.4,24
298028,0.0,1
397873,4.6,13
403232,4.7,27
282024,6.2,14
42498,7.7,5
257006,0.0,0
367816,6.4,8
126140,0.0,0
347647,6.2,19
407036,4.0,4
46658,3.0,1
225776,7.5,1
76348,9.0,2
369033,5.0,38
159201,5.0,2
192868,0.0,0
159942,7.3,7
356626,6.4,33
253343,6.2,25
247845,6.5,4
332806,7.5,4
376426,6.6,23
373348,6.2,9
358430,5.9,64
314635,0.0,0
300949,0.0,0
353163,5.5,8
278247,6.4,63
374052,5.9,73
382322,6.2,485
125495,0.0,0
173689,5.7,3
138061,7.0,2
174354,6.2,7
303856,3.9,15
190163,5.0,1
156335,0.0,0
79596,4.0,2
50688,1.8,2
77864,6.1,6
42591,6.4,5
12602,6.3,12
42717,5.1,7
185752,4.0,2
109636,5.5,6
165644,8.0,1
101185,10.0,1
29924,6.2,21
387444,0.0,0
79106,5.3,3
108432,3.5,4
35165,5.5,7
165401,8.0,1
18560,6.7,6
24057,5.7,5
73772,4.8,4
38622,6.6,9
183073,5.0,1
76199,4.0,1
38494,3.8,5
161796,6.0,1
104185,3.3,9
27144,5.8,3
26921,5.5,3
352694,6.0,1
376659,6.3,1287
338766,7.2,1304
310888,5.7,80
373473,6.7,47
377587,4.5,64
48995,6.0,3
330070,4.8,18
390734,6.8,201
383869,5.6,153
46744,4.0,1
47535,0.0,0
388192,6.0,2
404073,4.6,16
67617,6.4,7
397365,7.9,11
208173,0.0,0
190326,0.0,0
140423,6.3,2
347642,5.1,30
84275,10.0,1
393184,7.9,14
62592,6.1,85
140894,4.5,18
27154,6.2,9
207558,0.0,0
63423,8.0,1
300669,6.7,1830
378570,5.5,39
333846,7.1,9
340224,0.0,0
288504,0.0,0
405653,10.0,1
403119,5.1,548
380762,7.0,16
370178,6.2,36
340712,7.0,1
391995,6.6,28
63859,7.7,6
173385,6.0,6
113262,7.5,2
158741,5.0,1
82929,7.4,7
4288,5.0,16
266036,6.0,14
60700,5.0,4
407298,10.0,1
353732,6.4,17
388347,4.8,56
365709,4.0,1
106618,5.6,5
123628,8.0,3
120729,6.0,1
198491,6.3,2
154399,5.0,1
47034,0.0,0
54583,0.0,0
368940,5.8,85
118195,7.0,1
338079,4.3,3
334304,6.8,67
340119,1.5,2
62009,4.3,18
54107,2.0,3
49855,5.5,2
408140,0.0,0
369605,6.0,1
378607,6.4,4
228496,3.3,33
268893,6.0,3
261410,4.0,2
273318,6.7,3
273122,1.0,1
273127,1.3,2
314580,7.5,1
261409,5.5,2
273312,4.3,3
314601,0.0,0
273296,4.7,3
273302,4.5,2
273310,1.0,1
275136,4.2,3
273578,3.8,3
273309,5.0,3
273315,3.9,4
273149,2.0,1
275065,3.0,2
275130,3.0,2
275074,2.0,1
273205,1.0,1
335509,0.0,0
314420,5.0,16
293093,4.6,6
180691,6.7,5
20846,5.0,4
43035,5.8,6
390584,5.9,118
358615,0.0,0
112699,5.0,1
86360,10.0,1
282040,5.3,3
32091,5.9,12
396395,4.3,3
40717,5.6,5
230058,5.0,2
168541,0.0,0
246381,5.5,2
168552,5.8,4
199916,6.9,4
324277,7.2,7
390989,4.3,88
382079,5.7,29
376660,7.3,952
407789,7.7,9
50497,5.8,49
256885,7.4,7
268666,0.0,0
393367,0.0,0
302323,5.3,10
403130,3.9,9
82942,6.3,3
21452,7.5,30
28808,7.2,31
159550,7.0,1
404567,0.0,0
79163,0.0,0
309579,0.0,0
351339,6.9,251
309886,6.2,525
352695,5.4,38
366656,5.4,21
394632,8.2,6
337674,6.6,498
299780,5.0,20
254679,6.7,15
397520,6.0,13
399894,5.3,37
391477,6.0,11
64133,5.0,3
149026,6.0,2
258945,4.5,2
241396,6.0,1
56531,6.5,16
150084,7.3,7
292298,7.0,1
94502,5.5,4
50461,7.4,7
166610,5.5,6
329024,5.0,1
17376,5.3,11
77649,7.8,4
396269,0.0,0
105506,6.1,10
399097,0.0,0
392554,7.0,2
65442,4.8,5
198057,4.9,4
268956,2.3,6
296472,5.0,1
141267,6.8,10
396535,7.7,984
138115,6.5,10
138118,6.0,8
136071,6.3,6
133879,6.7,10
24024,6.4,9
24025,6.7,7
229007,5.8,6
389614,6.6,8
231811,5.0,6
168056,5.6,7
168057,5.4,7
231812,5.3,6
210019,5.0,1
109020,6.0,2
185154,5.0,1
105848,0.0,0
105672,0.0,0
260883,0.0,0
147643,0.0,0
49635,2.0,1
368031,5.3,376
376579,4.4,43
356901,5.4,14
403593,10.0,1
26803,7.0,12
402446,5.6,39
336455,5.5,101
407389,4.0,50
384111,0.0,0
256916,5.0,1
31111,6.7,12
336265,5.1,26
306966,5.1,41
184799,1.5,2
149320,10.0,1
57666,6.0,2
183889,0.0,0
177474,6.0,1
391088,2.5,3
41125,7.0,2
373471,6.4,7
118490,6.3,2
375384,8.3,7
403173,7.0,2
262755,0.0,0
32013,7.7,7
319998,4.9,14
32556,6.3,6
79644,8.0,2
402042,0.0,0
180859,4.5,2
238475,4.0,28
179573,5.0,2
35297,6.0,5
5856,0.0,0
182583,4.7,3
66623,3.5,2
190967,5.0,11
142093,5.9,5
118946,5.3,5
80670,7.6,14
99758,5.1,10
47397,6.3,20
92391,4.9,12
25356,5.1,9
57733,5.8,8
68551,6.0,1
56296,5.3,2
49261,4.1,11
17144,5.8,10
27391,4.1,17
34989,5.9,18
20782,4.8,6
61999,7.0,12
59317,5.3,7
48837,6.7,15
41203,5.4,7
35733,4.7,8
35730,5.6,5
35731,6.3,8
55774,3.3,7
93685,6.3,6
65626,3.7,3
46927,5.9,4
27595,6.9,11
22745,4.0,13
41182,2.5,2
132765,1.0,1
347757,3.8,18
248781,5.0,8
123858,5.5,1
310602,5.8,30
211505,6.3,10
362736,4.8,6
300402,7.0,1
381767,5.4,33
161915,7.3,3
50181,6.9,6
278924,5.3,1236
26911,6.0,13
374471,7.8,5
86096,6.3,6
57395,7.3,5
355998,4.6,9
42084,5.9,11
369019,4.4,4
199929,5.7,3
376482,8.2,13
332285,4.8,41
294795,6.5,128
333484,5.9,2358
225534,5.0,1
405325,7.5,2
407375,5.5,36
407455,2.5,2
266400,8.0,2
401123,5.3,29
56552,5.3,3
42560,0.0,0
319092,6.5,11
404117,6.0,1
377516,7.0,11
129006,0.0,0
20583,6.3,8
30975,5.4,6
49857,5.7,8
21636,5.6,10
25182,5.2,6
81450,6.9,4
87311,4.7,5
32147,6.8,11
270774,5.5,181
33317,3.3,5
144421,5.0,5
29890,4.7,6
99313,0.0,0
207413,5.0,1
380856,4.1,5
308174,5.9,23
407613,7.0,2
376867,7.3,1831
271706,6.3,12
348668,6.8,110
322903,9.0,1
19723,6.6,16
71559,6.3,5
87343,0.0,0
82686,4.6,4
267497,0.0,0
267506,0.0,0
260916,0.0,0
69870,5.6,9
82405,5.0,1
134390,0.0,0
389868,5.8,29
294047,4.0,1
36926,8.0,1
138543,0.0,0
228034,5.7,8
381044,7.0,2
330982,5.9,59
358332,6.5,3
77660,6.6,10
88558,6.0,10
26945,7.8,24
91921,7.0,13
381356,7.2,306
213681,5.6,600
347763,3.5,10
63959,6.3,4
21837,7.0,1
332212,6.0,1
393841,7.8,4
36375,5.1,4
85814,0.0,0
172104,0.0,0
68139,0.0,0
376651,5.8,4
300596,6.1,22
247773,0.0,0
248694,5.6,9
376581,5.6,39
392572,7.3,25
340213,3.7,15
342562,8.1,8
44902,7.7,7
232860,4.0,2
404141,8.4,20
176568,4.5,4
126402,5.0,1
336220,5.7,5
324345,6.5,2
347751,5.5,32
313297,7.7,982
358243,2.0,2
164580,6.0,3
381255,6.0,64
274902,6.1,11
95610,6.3,972
283552,6.9,403
377264,5.7,436
317557,7.1,103
296524,6.5,1478
283366,6.5,3213
346685,6.2,1837
369883,6.9,70
302946,6.9,2121
339927,6.8,82
343010,4.8,16
8893,7.3,3
292948,8.0,1
181553,7.0,2
380879,5.1,21
376847,8.5,4
381418,7.6,24
296865,5.9,11
394051,6.4,4
379887,7.3,5
382399,7.1,256
247414,7.5,4
385962,7.4,15
394170,7.1,11
39061,5.9,5
286239,8.0,1
391629,6.4,19
317930,5.2,17
373200,7.2,10
393441,5.5,22
400247,8.5,2
347126,5.6,73
294221,7.0,3
391779,5.2,24
366080,5.9,21
390437,6.7,16
406429,5.0,14
402672,6.7,26
260240,6.0,1
407887,5.5,32
358505,7.0,6
384641,8.5,5
384573,7.6,9
137072,3.7,3
206328,4.8,4
41844,0.0,0
110130,4.0,3
378195,6.7,3
72640,7.7,23
342588,5.7,11
225038,5.0,2
146893,7.5,8
346564,8.0,1
368942,7.5,26
407518,3.4,9
331583,6.3,202
348677,5.9,31
267800,5.9,30
340485,6.5,213
409676,7.0,1
139521,5.6,21
411711,0.0,0
245622,0.0,0
231020,9.0,1
403936,8.3,3
297399,6.5,2
262786,6.0,1
231145,0.0,0
370664,2.0,1
27605,6.5,14
267590,0.0,0
49199,3.3,2
378450,4.8,2
261872,0.0,0
374003,8.0,1
21799,5.4,13
78715,6.4,7
86970,3.0,2
218408,0.0,0
63877,1.3,3
42944,5.0,2
53245,2.9,13
52925,5.8,2
100490,7.1,6
267802,7.4,8
258026,8.0,2
237506,6.6,4
15959,6.2,5
202764,8.0,2
47234,6.3,4
64961,5.5,7
75452,7.5,2
2324,6.1,8
374617,6.3,381
361069,6.2,9
378503,7.3,4
383064,6.8,5
278738,0.0,0
205361,5.8,2
339792,6.0,104
44749,5.2,31
28340,4.0,7
39449,6.3,3
37020,4.3,11
270851,4.0,22
86713,5.5,5
61686,6.1,10
47325,5.5,3
134908,7.5,15
186372,0.0,0
261581,7.3,8
407897,0.0,0
36918,7.2,6
375950,6.0,67
383559,0.0,0
305956,7.8,2
74199,3.5,2
369443,5.8,9
140380,6.7,14
381034,6.2,126
247488,0.0,0
407048,10.0,2
144105,7.8,6
287603,0.0,0
48250,6.5,13
279842,0.0,0
142966,7.0,1
347105,9.0,2
336736,4.9,8
33495,3.3,20
246829,0.0,0
239783,4.0,2
77137,6.6,7
77147,7.0,2
46028,6.5,17
58773,7.3,7
41583,7.3,22
124202,6.0,1
73755,4.3,3
38289,5.9,41
42290,6.0,9
45037,2.0,1
287982,5.4,7
363969,6.2,5
125926,0.5,1
105734,6.0,1
139195,5.0,2
162818,5.0,1
197528,5.0,1
128900,5.0,1
119769,6.0,2
228432,4.5,2
136238,5.3,3
34527,5.8,4
125882,6.5,3
22615,5.4,11
57500,4.0,3
78098,6.9,6
32034,6.7,10
253817,5.0,1
222454,0.0,0
357786,7.6,16
55426,6.3,6
55431,5.2,3
55430,6.1,4
55435,5.2,3
55437,5.2,3
55438,8.2,3
225745,7.2,44
40627,6.3,12
20072,4.8,54
357390,7.5,8
296917,7.2,40
412214,0.0,0
357837,4.3,2
316784,3.2,10
98370,6.0,2
33714,5.8,6
287623,5.9,6
135990,6.4,15
184341,6.0,110
280416,6.4,7
410576,0.0,0
65755,7.7,3
238204,0.0,0
407965,0.0,0
358807,6.7,44
352890,6.0,37
59858,8.3,3
310442,7.2,15
360321,4.6,9
356757,6.0,4
316074,5.0,1
333367,6.4,17
273080,0.0,0
43701,6.3,3
290290,5.6,7
174552,5.0,1
360809,0.0,0
197446,5.0,1
344906,4.9,24
115929,7.9,28
366324,5.7,6
315011,6.6,152
174895,5.7,3
132030,6.0,8
394223,5.0,25
402331,5.6,44
52954,7.1,29
412678,5.0,13
412519,5.1,63
36161,6.5,28
164990,7.9,6
40790,5.1,9
351242,6.1,38
291351,6.3,133
54837,8.0,2
270251,0.0,0
16257,5.8,5
320037,5.0,1
63186,5.3,4
36163,6.9,20
94055,5.6,5
352492,6.0,149
199644,5.0,3
369202,5.6,26
302818,6.5,2
395985,9.1,9
51822,6.5,25
85483,5.0,13
372058,8.5,1030
361705,7.7,7
373397,0.0,0
63700,5.6,54
206260,6.1,19
97513,7.6,17
398633,0.0,0
62726,3.5,2
66824,7.1,10
173662,0.0,0
110669,7.0,1
172259,7.0,1
34219,5.0,1
50717,5.9,12
89068,3.3,6
15611,9.5,2
380734,4.1,7
41025,5.9,11
288503,10.0,1
27696,5.0,1
175587,6.7,3
180095,5.3,3
265314,6.0,1
253277,6.3,3
111312,0.0,0
398137,4.8,9
89984,9.0,1
44173,6.0,9
85196,4.0,14
116514,2.5,1
119374,5.0,2
44328,4.5,10
171346,6.0,2
188001,6.8,2
44868,6.0,3
413232,0.0,0
413235,0.0,0
372640,5.9,23
295621,5.0,1
382873,8.5,2
377852,5.8,9
298662,6.3,2
20413,6.1,18
318277,6.3,3
314404,5.8,24
169355,7.5,2
111582,0.0,0
108220,6.3,3
96700,5.0,2
128669,0.0,0
74130,0.0,0
113841,0.0,0
285400,5.0,2
43500,4.0,1
85840,5.0,1
46014,0.0,0
364690,5.7,33
111031,0.0,0
252853,7.0,2
22240,6.1,19
22623,5.1,16
36162,6.7,18
40235,6.2,8
375573,9.3,3
336212,7.3,8
114499,8.0,3
111326,5.3,3
114503,1.0,1
102743,4.8,3
189888,6.0,2
278041,0.0,0
381691,7.7,9
130062,6.5,2
410965,0.0,0
189291,0.0,0
103218,8.0,1
60067,4.0,3
108437,0.0,0
64386,5.4,6
63269,6.0,3
198518,4.8,5
105693,6.0,2
113629,8.0,3
214041,4.0,2
187744,0.0,0
80441,5.6,16
225940,6.0,2
180680,3.4,14
46040,3.7,25
75896,2.7,3
26153,3.0,5
147767,4.5,12
356191,5.9,26
58051,5.2,31
399814,7.8,5
69775,5.6,14
168114,3.9,8
351037,7.2,44
411802,5.2,9
188489,3.2,20
245692,7.1,26
52046,4.8,4
152625,7.3,4
210737,8.3,5
411822,0.0,0
365339,4.9,4
352582,4.2,6
390497,7.2,72
175597,0.0,0
58365,5.0,4
381069,6.2,29
47699,6.0,2
340487,6.3,65
392807,6.9,11
377273,7.5,97
259246,3.4,7
37202,5.0,3
73690,6.5,8
275771,7.0,1
333127,6.0,7
333126,6.5,6
296193,6.8,11
329690,6.2,11
334461,7.2,6
390782,6.4,7
30858,6.6,10
413430,0.0,0
218993,6.2,20
363841,5.3,41
87788,8.5,2
347033,5.8,40
273856,3.4,4
350839,5.6,8
341106,7.6,14
254323,7.8,9
410537,4.4,11
394668,7.8,4
209103,3.4,8
388256,1.0,1
401294,5.5,6
329556,5.7,36
129418,4.2,14
248513,4.0,1
414173,0.0,0
413765,7.2,32
386501,6.1,43
384021,6.0,3
320873,7.9,7
192178,7.0,1
388273,8.3,3
36046,6.1,7
14631,8.0,6
32523,7.5,2
48382,5.0,2
321530,0.0,0
282996,7.0,1
406231,6.3,3
220809,7.5,11
79640,5.2,3
196446,7.0,10
414382,0.0,0
279068,6.0,1
401650,4.8,11
360205,3.2,7
324786,7.8,3294
317903,4.2,11
362430,3.5,12
408546,7.0,8
18825,4.1,19
64109,6.3,3
133569,0.0,0
371449,6.7,58
414632,0.0,0
178385,6.7,3
325428,7.3,4
67255,6.4,7
78163,4.0,2
45554,2.0,1
178382,7.0,1
137381,10.0,1
406052,4.4,8
259719,6.6,10
35698,0.0,0
93891,4.0,2
164120,6.5,5
395479,6.1,9
88535,7.3,3
91088,6.2,16
334175,5.3,3
244971,5.3,3
414827,10.0,2
250388,5.4,92
395925,5.1,37
65839,5.9,9
127236,5.5,10
3479,5.9,9
10841,6.8,4
321142,5.0,1
196469,5.0,1
56709,6.0,1
77946,6.2,6
60085,6.8,4
43422,0.0,0
197725,7.1,18
245003,6.8,14
105325,7.8,17
352812,8.1,18
73074,6.2,5
338544,7.8,48
392091,5.0,2
364615,5.5,40
370978,6.4,93
55156,7.4,12
352164,7.4,18
255346,0.0,0
345661,8.3,2
262775,5.0,1
113693,5.4,9
406970,0.0,0
373889,7.0,60
409696,8.2,52
76475,4.6,7
149459,5.6,9
179272,5.5,2
97584,5.0,1
47155,6.0,1
264729,6.0,66
253336,5.7,3
62392,6.0,3
79964,7.0,1
41591,5.5,3
336307,4.7,10
88528,0.0,0
393729,8.1,161
340945,6.0,124
408194,6.6,8
59053,5.0,3
412660,5.3,2
155706,3.0,3
381066,6.9,9
333372,4.9,8
101566,0.0,0
212508,5.0,1
293767,5.9,158
405203,8.5,6
351211,4.9,590
381018,6.1,16
325346,6.4,81
304030,7.2,6
308704,4.8,2
103215,5.2,5
391698,7.6,92
308529,4.5,103
337641,0.0,0
354859,7.3,69
362293,4.0,1
339419,6.5,275
47413,0.0,0
416124,0.0,0
346134,6.0,17
27620,5.8,4
63762,4.7,3
339405,6.9,81
151436,7.0,3
127369,8.7,3
381058,6.3,18
284564,4.9,193
414749,6.6,5
410199,6.1,340
333678,5.3,14
333375,6.6,16
69696,8.0,1
410876,5.3,44
56391,6.3,7
162512,7.5,4
138730,6.5,8
405040,7.0,3
56109,3.6,8
355066,7.1,12
24007,9.2,5
46149,6.0,5
162899,0.0,0
40653,5.9,6
191595,5.5,2
106394,7.2,10
377151,6.5,63
405265,0.0,0
385654,5.0,1
359870,6.5,9
329718,5.7,37
231762,7.0,2
25114,6.7,15
39123,6.8,16
86462,5.0,1
355771,0.0,0
190681,6.1,13
329639,4.5,2
52457,0.0,0
29233,6.6,7
29020,7.0,3
394412,6.2,32
390669,7.1,88
412093,6.6,11
352199,6.0,6
375167,5.0,21
393857,5.5,25
365707,5.0,2
28659,4.5,3
383914,0.0,0
104285,7.0,2
124198,5.0,1
81537,6.7,3
52247,6.5,2
366864,0.0,0
347762,4.2,46
324174,6.4,5
381028,8.1,50
241928,0.0,0
376166,6.7,63
35701,6.0,1
329802,4.5,2
347666,5.6,16
39922,5.8,13
81477,4.1,5
413806,0.0,0
40216,6.9,8
72733,7.4,7
18486,7.2,9
357540,6.9,7
340677,5.3,198
27370,5.1,31
403642,5.6,76
17244,7.0,13
382892,7.5,17
62852,6.7,14
61528,6.3,3
43719,2.0,2
360389,5.7,22
21481,5.6,77
63809,5.9,4
404461,2.7,3
122794,7.3,4
296867,5.8,6
374464,4.7,42
258230,6.8,1023
227266,0.0,0
329865,7.2,5729
414547,0.0,0
40217,4.2,18
14907,3.6,26
391618,6.3,18
390353,8.7,4
378379,9.0,1
58443,4.8,32
382143,7.8,10
223046,0.0,0
332210,6.7,706
29570,4.4,15
374671,7.2,55
413011,0.0,0
191536,6.5,1
106070,5.0,1
47177,5.2,36
393134,0.0,0
170967,4.0,2
413017,5.0,2
399621,0.0,0
339116,4.5,69
382511,5.4,222
91045,5.0,2
57924,3.3,5
24799,3.8,15
374452,7.8,16
392812,7.0,6
75004,6.3,8
132712,5.2,34
161908,6.1,33
98277,6.2,13
132608,3.5,2
73160,4.0,1
103785,8.1,7
38156,5.1,8
70666,6.6,25
158921,7.0,2
409536,7.5,12
376228,7.2,53
218850,7.8,3
416867,6.8,12
197772,6.3,11
251619,5.9,8
79779,6.0,7
1609,7.0,34
200119,8.0,5
325385,7.7,27
336776,7.0,9
311215,6.1,8
250278,6.0,4
68972,6.5,2
286313,4.0,3
125276,6.3,3
244331,1.0,1
73306,6.5,4
34745,6.0,3
418072,0.0,0
182548,0.0,0
60504,3.0,2
268853,6.0,1
73823,7.0,2
52204,6.5,2
42793,6.3,11
62722,6.7,3
44805,3.0,2
403434,4.7,16
375366,6.4,453
408537,7.3,37
57278,5.4,15
245627,4.6,63
298583,4.7,63
388764,7.1,8
124501,6.0,4
389396,6.9,26
399300,6.5,15
276624,6.7,58
377447,6.2,22
408620,5.8,12
410729,5.0,1
379300,6.7,3
413198,6.3,25
411268,5.6,11
393559,7.7,215
387845,5.5,3
334930,5.0,2
380007,0.0,0
180132,3.0,1
42782,5.6,15
72309,5.8,12
212967,4.6,7
173739,0.0,0
412518,5.9,16
414276,7.3,3
67102,6.2,3
20949,4.7,5
255573,0.0,0
293721,5.0,1
384664,7.3,49
60759,6.4,5
42938,5.9,7
142770,5.5,5
135286,6.0,5
405627,8.0,1
366885,7.3,11
291680,5.0,1
339079,5.7,11
401971,0.0,0
324307,6.0,11
416086,5.1,6
241885,4.5,3
142533,6.9,4
112283,5.8,5
228687,6.5,1
48508,6.8,20
211029,5.5,2
391486,5.7,8
345924,6.2,10
292022,1.1,4
321779,8.0,5
411009,6.7,138
295886,6.9,21
253154,6.7,39
402529,6.3,436
159432,5.1,6
410455,0.0,0
160821,4.5,2
175791,4.7,18
295832,5.8,65
363757,5.2,76
333884,4.7,16
53805,6.2,21
414719,4.7,23
130885,5.0,1
285398,7.0,1
411442,7.3,4
61187,5.5,1
45505,4.5,3
321497,4.3,8
378087,5.3,25
356189,6.7,3
359483,7.4,10
343227,0.0,0
117592,7.8,4
162686,5.5,2
413834,7.3,11
375794,7.4,48
385736,7.5,19
376453,6.5,58
418979,0.0,0
24043,8.3,4
85163,5.0,3
161969,6.7,3
22455,5.5,26
196789,6.5,1
169091,10.0,1
326250,7.5,8
351232,4.0,4
148558,6.5,2
388243,4.3,17
376565,6.0,20
322455,0.0,0
382170,6.7,11
84195,7.1,15
377492,6.2,19
411638,6.7,105
241639,7.8,10
280030,10.0,1
392820,7.2,28
384036,0.0,0
396899,8.3,5
414642,0.0,0
410936,0.0,0
336055,6.4,8
390376,7.3,3
370203,6.9,8
185564,6.4,5
352917,6.0,2
402612,0.0,0
363383,10.0,1
29211,5.4,6
412437,4.5,4
414771,0.0,0
410142,10.0,1
395560,5.2,26
381046,6.0,1
356335,7.0,26
311146,6.5,8
49760,8.8,2
393939,7.0,2
55504,5.4,28
367544,6.5,23
317120,3.3,2
367538,5.0,9
212762,5.0,5
355730,7.0,2
361261,6.0,1
338485,6.6,5
392629,7.1,7
37609,5.4,78
245473,6.1,90
325189,6.2,105
400190,4.8,3
379992,5.5,3
32293,4.9,90
16236,5.6,29
178682,6.4,147
393659,6.2,8
407334,4.5,4
407171,5.0,3
143563,6.9,9
65256,6.4,37
88920,7.5,20
379990,4.5,15
377431,6.3,7
344123,5.4,13
393656,6.8,14
396394,6.0,4
27074,4.6,6
289225,7.0,4
5764,5.9,43
343369,5.8,6
383256,6.4,7
324264,6.7,6
308686,7.9,4
391934,0.0,0
