id,id_genero,Genero
229088,9648.0,Mystery
70366,18.0,Drama
20679,35.0,Comedy
412467,28.0,Action
382906,10751.0,Family
167449,28.0,Action
347702,99.0,Documentary
287790,18.0,Drama
326253,10749.0,Romance
49577,18.0,Drama
195590,53.0,Thriller
338679,99.0,Documentary
394176,99.0,Documentary
403052,35.0,Comedy
122134,99.0,Documentary
190553,99.0,Documentary
129865,99.0,Documentary
147397,99.0,Documentary
159898,35.0,Comedy
144410,99.0,Documentary
127224,99.0,Documentary
144393,99.0,Documentary
143801,18.0,Drama
190582,99.0,Documentary
139589,35.0,Comedy
81440,35.0,Comedy
87852,27.0,Horror
415396,35.0,Comedy
390547,18.0,Drama
388399,80.0,Crime
334524,53.0,Thriller
59935,12.0,Adventure
48918,18.0,Drama
264746,18.0,Drama
352342,99.0,Documentary
92931,18.0,Drama
432132,18.0,Drama
271717,99.0,Documentary
411873,35.0,Comedy
400329,27.0,Horror
430973,35.0,Comedy
430977,27.0,Horror
421060,35.0,Comedy
49082,14.0,Fantasy
56828,16.0,Animation
48567,16.0,Animation
230029,10769.0,Foreign
65207,28.0,Action
300544,18.0,Drama
89433,28.0,Action
55157,28.0,Action
307256,35.0,Comedy
168693,18.0,Drama
231218,18.0,Drama
44472,18.0,Drama
369299,35.0,Comedy
96906,9648.0,Mystery
46522,28.0,Action
125077,14.0,Fantasy
342473,16.0,Animation
356461,18.0,Drama
392832,35.0,Comedy
26630,18.0,Drama
161246,18.0,Drama
345922,35.0,Comedy
262841,28.0,Action
324542,28.0,Action
340837,9648.0,Mystery
211088,99.0,Documentary
370964,12.0,Adventure
85758,18.0,Drama
84705,18.0,Drama
372490,53.0,Thriller
403570,35.0,Comedy
431742,35.0,Comedy
424014,35.0,Comedy
356324,99.0,Documentary
124101,99.0,Documentary
210079,53.0,Thriller
226050,9648.0,Mystery
46121,18.0,Drama
228257,80.0,Crime
95400,18.0,Drama
152618,878.0,Science Fiction
389630,18.0,Drama
18223,53.0,Thriller
268771,99.0,Documentary
394689,35.0,Comedy
340481,53.0,Thriller
382501,18.0,Drama
173189,35.0,Comedy
134680,35.0,Comedy
375872,35.0,Comedy
404791,12.0,Adventure
369698,36.0,History
362058,10751.0,Family
205236,35.0,Comedy
335450,18.0,Drama
169840,99.0,Documentary
50737,9648.0,Mystery
31401,18.0,Drama
16122,14.0,Fantasy
377691,18.0,Drama
241140,18.0,Drama
394759,12.0,Adventure
12911,28.0,Action
411656,18.0,Drama
404378,18.0,Drama
67343,27.0,Horror
31390,37.0,Western
47971,28.0,Action
292280,27.0,Horror
418688,99.0,Documentary
395982,27.0,Horror
324849,28.0,Action
58820,28.0,Action
266882,27.0,Horror
126143,99.0,Documentary
76420,28.0,Action
269246,28.0,Action
264170,28.0,Action
256421,99.0,Documentary
327083,10770.0,TV Movie
16487,16.0,Animation
16486,16.0,Animation
26461,35.0,Comedy
38878,18.0,Drama
43641,16.0,Animation
365037,35.0,Comedy
274326,35.0,Comedy
335791,9648.0,Mystery
72955,35.0,Comedy
417427,35.0,Comedy
53217,16.0,Animation
377263,36.0,History
352960,27.0,Horror
429801,35.0,Comedy
359093,99.0,Documentary
19010,878.0,Science Fiction
382598,10751.0,Family
359660,99.0,Documentary
106876,18.0,Drama
400749,18.0,Drama
413837,18.0,Drama
417056,80.0,Crime
395278,99.0,Documentary
384727,35.0,Comedy
85755,18.0,Drama
363689,53.0,Thriller
380771,18.0,Drama
148031,18.0,Drama
411088,9648.0,Mystery
240634,99.0,Documentary
97073,18.0,Drama
383785,9648.0,Mystery
392271,10752.0,War
401544,28.0,Action
367613,35.0,Comedy
328796,18.0,Drama
374205,28.0,Action
109213,27.0,Horror
423122,35.0,Comedy
398738,99.0,Documentary
256569,28.0,Action
382220,80.0,Crime
381008,18.0,Drama
195763,10751.0,Family
416211,99.0,Documentary
184958,37.0,Western
401461,28.0,Action
98377,53.0,Thriller
91339,28.0,Action
222339,14.0,Fantasy
57518,35.0,Comedy
107420,28.0,Action
66659,28.0,Action
107412,28.0,Action
107319,28.0,Action
107605,28.0,Action
412309,99.0,Documentary
412590,36.0,History
270529,35.0,Comedy
334679,99.0,Documentary
108177,35.0,Comedy
45782,35.0,Comedy
102053,35.0,Comedy
38323,12.0,Adventure
289171,14.0,Fantasy
17417,35.0,Comedy
412205,18.0,Drama
271120,99.0,Documentary
429238,10751.0,Family
409502,18.0,Drama
426808,10749.0,Romance
345925,53.0,Thriller
394034,53.0,Thriller
408159,35.0,Comedy
381021,99.0,Documentary
256756,27.0,Horror
396392,10770.0,TV Movie
393658,18.0,Drama
411081,10770.0,TV Movie
369054,10751.0,Family
254299,10751.0,Family
82716,10751.0,Family
4652,14.0,Fantasy
80544,10751.0,Family
360365,35.0,Comedy
245792,18.0,Drama
85628,14.0,Fantasy
208436,14.0,Fantasy
50454,35.0,Comedy
7088,35.0,Comedy
407335,10749.0,Romance
211387,28.0,Action
412511,10749.0,Romance
369057,10749.0,Romance
400045,10751.0,Family
60821,10770.0,TV Movie
61005,18.0,Drama
424822,10749.0,Romance
76535,878.0,Science Fiction
427045,10749.0,Romance
420967,10749.0,Romance
421623,18.0,Drama
410315,35.0,Comedy
421626,10770.0,TV Movie
89269,18.0,Drama
24068,18.0,Drama
396616,10752.0,War
14564,27.0,Horror
367206,28.0,Action
242049,10402.0,Music
61341,12.0,Adventure
72268,10751.0,Family
270047,80.0,Crime
69990,28.0,Action
180514,35.0,Comedy
229373,18.0,Drama
228987,35.0,Comedy
362584,16.0,Animation
116988,80.0,Crime
42467,10769.0,Foreign
82088,18.0,Drama
226236,18.0,Drama
267466,53.0,Thriller
91618,28.0,Action
96001,18.0,Drama
85753,18.0,Drama
55253,18.0,Drama
294098,18.0,Drama
63996,18.0,Drama
393519,18.0,Drama
83754,35.0,Comedy
433244,53.0,Thriller
160165,18.0,Drama
381075,18.0,Drama
92940,18.0,Drama
96035,35.0,Comedy
257258,18.0,Drama
236696,16.0,Animation
236655,35.0,Comedy
24439,35.0,Comedy
424661,12.0,Adventure
83271,35.0,Comedy
378485,18.0,Drama
163839,35.0,Comedy
226675,9648.0,Mystery
226679,9648.0,Mystery
64397,35.0,Comedy
287499,18.0,Drama
20837,35.0,Comedy
432959,35.0,Comedy
264164,99.0,Documentary
382125,18.0,Drama
35992,35.0,Comedy
428645,35.0,Comedy
409082,35.0,Comedy
380622,18.0,Drama
358901,80.0,Crime
362202,80.0,Crime
362180,18.0,Drama
362585,16.0,Animation
150140,10770.0,TV Movie
227932,35.0,Comedy
377847,35.0,Comedy
335897,35.0,Comedy
286545,80.0,Crime
19054,99.0,Documentary
411678,18.0,Drama
424782,18.0,Drama
414937,9648.0,Mystery
401222,53.0,Thriller
324552,53.0,Thriller
419430,9648.0,Mystery
263115,28.0,Action
293167,28.0,Action
43989,35.0,Comedy
201430,35.0,Comedy
408626,80.0,Crime
180863,80.0,Crime
105352,14.0,Fantasy
179302,16.0,Animation
105388,18.0,Drama
295011,28.0,Action
399623,12.0,Adventure
354282,878.0,Science Fiction
362583,28.0,Action
34163,99.0,Documentary
256166,9648.0,Mystery
397837,9648.0,Mystery
341006,28.0,Action
125217,35.0,Comedy
16382,10749.0,Romance
362343,16.0,Animation
300945,18.0,Drama
183383,10749.0,Romance
47790,18.0,Drama
183388,35.0,Comedy
301491,18.0,Drama
328216,27.0,Horror
31142,18.0,Drama
109074,27.0,Horror
73043,18.0,Drama
39067,10769.0,Foreign
85393,18.0,Drama
416477,35.0,Comedy
411741,18.0,Drama
425591,35.0,Comedy
154339,99.0,Documentary
369778,35.0,Comedy
125114,10751.0,Family
376188,18.0,Drama
274857,28.0,Action
408623,10402.0,Music
403605,28.0,Action
334532,18.0,Drama
241258,27.0,Horror
362141,18.0,Drama
19761,878.0,Science Fiction
321612,10751.0,Family
433245,35.0,Comedy
43319,37.0,Western
214641,18.0,Drama
100770,27.0,Horror
170548,80.0,Crime
385261,10749.0,Romance
44519,18.0,Drama
380124,35.0,Comedy
388235,99.0,Documentary
18955,35.0,Comedy
72822,35.0,Comedy
295693,16.0,Animation
408220,28.0,Action
363807,35.0,Comedy
376424,80.0,Crime
181135,18.0,Drama
268105,878.0,Science Fiction
89440,18.0,Drama
412203,18.0,Drama
221112,10749.0,Romance
87199,18.0,Drama
224813,18.0,Drama
124979,18.0,Drama
106742,53.0,Thriller
293091,18.0,Drama
293085,10749.0,Romance
134158,99.0,Documentary
37333,18.0,Drama
341178,53.0,Thriller
376003,28.0,Action
45452,35.0,Comedy
280723,18.0,Drama
421365,53.0,Thriller
437253,18.0,Drama
47241,35.0,Comedy
35396,35.0,Comedy
87908,35.0,Comedy
136339,35.0,Comedy
414392,99.0,Documentary
418697,99.0,Documentary
433086,99.0,Documentary
136254,35.0,Comedy
283959,18.0,Drama
38499,27.0,Horror
383146,99.0,Documentary
398818,10749.0,Romance
420519,18.0,Drama
173897,28.0,Action
388791,35.0,Comedy
174000,18.0,Drama
220653,16.0,Animation
220656,16.0,Animation
51374,35.0,Comedy
176032,18.0,Drama
174487,80.0,Crime
394723,18.0,Drama
416680,18.0,Drama
132298,16.0,Animation
127021,35.0,Comedy
362227,35.0,Comedy
416635,12.0,Adventure
437838,18.0,Drama
414779,80.0,Crime
40895,35.0,Comedy
86556,18.0,Drama
414190,28.0,Action
435921,35.0,Comedy
66733,18.0,Drama
418378,35.0,Comedy
382212,99.0,Documentary
268297,18.0,Drama
91627,27.0,Horror
325373,18.0,Drama
415021,10752.0,War
359736,99.0,Documentary
333358,35.0,Comedy
408272,35.0,Comedy
428449,18.0,Drama
315837,28.0,Action
251421,53.0,Thriller
45515,9648.0,Mystery
371445,9648.0,Mystery
391955,28.0,Action
398792,12.0,Adventure
328840,18.0,Drama
429698,28.0,Action
58928,18.0,Drama
396920,18.0,Drama
437752,35.0,Comedy
357155,35.0,Comedy
380623,18.0,Drama
374251,16.0,Animation
81556,18.0,Drama
75018,99.0,Documentary
382595,18.0,Drama
419371,27.0,Horror
297160,27.0,Horror
382602,53.0,Thriller
393695,28.0,Action
413882,18.0,Drama
192210,28.0,Action
59482,10749.0,Romance
381090,99.0,Documentary
380592,99.0,Documentary
37175,35.0,Comedy
65793,18.0,Drama
21062,35.0,Comedy
74561,28.0,Action
128728,18.0,Drama
60447,35.0,Comedy
17008,35.0,Comedy
30253,35.0,Comedy
208366,10751.0,Family
265432,18.0,Drama
15642,10751.0,Family
22154,28.0,Action
29896,27.0,Horror
83729,35.0,Comedy
30680,80.0,Crime
85699,35.0,Comedy
10248,35.0,Comedy
186532,10752.0,War
198677,28.0,Action
341174,18.0,Drama
346681,18.0,Drama
173494,35.0,Comedy
389272,12.0,Adventure
401513,18.0,Drama
426830,35.0,Comedy
417321,35.0,Comedy
439121,99.0,Documentary
130243,80.0,Crime
75400,99.0,Documentary
420245,27.0,Horror
334535,18.0,Drama
33079,18.0,Drama
393263,16.0,Animation
389677,16.0,Animation
366985,18.0,Drama
137726,35.0,Comedy
355930,18.0,Drama
15387,35.0,Comedy
30447,27.0,Horror
105454,18.0,Drama
340584,18.0,Drama
356500,53.0,Thriller
381645,28.0,Action
352885,18.0,Drama
360924,28.0,Action
431567,53.0,Thriller
262982,28.0,Action
226268,28.0,Action
392660,18.0,Drama
331588,35.0,Comedy
331075,14.0,Fantasy
255709,18.0,Drama
299822,28.0,Action
54865,10402.0,Music
429199,35.0,Comedy
434178,99.0,Documentary
438643,10751.0,Family
438283,18.0,Drama
82414,18.0,Drama
160799,10770.0,TV Movie
72251,18.0,Drama
411221,16.0,Animation
434234,35.0,Comedy
69214,35.0,Comedy
373514,10770.0,TV Movie
437372,99.0,Documentary
408509,18.0,Drama
58368,28.0,Action
425942,9648.0,Mystery
51322,27.0,Horror
393079,35.0,Comedy
435351,35.0,Comedy
323695,10402.0,Music
344656,12.0,Adventure
62941,10402.0,Music
17399,10402.0,Music
51196,35.0,Comedy
399417,10749.0,Romance
430780,35.0,Comedy
386830,10749.0,Romance
70807,35.0,Comedy
49992,16.0,Animation
345009,53.0,Thriller
366104,18.0,Drama
437122,18.0,Drama
97643,35.0,Comedy
366502,9648.0,Mystery
175998,9648.0,Mystery
431244,12.0,Adventure
381011,18.0,Drama
61436,80.0,Crime
426580,9648.0,Mystery
428074,10751.0,Family
213587,18.0,Drama
288710,80.0,Crime
47748,99.0,Documentary
133160,10752.0,War
358926,53.0,Thriller
99242,18.0,Drama
354379,99.0,Documentary
324326,35.0,Comedy
269198,53.0,Thriller
44814,35.0,Comedy
390357,35.0,Comedy
390298,99.0,Documentary
41400,18.0,Drama
39315,878.0,Science Fiction
423367,53.0,Thriller
417503,35.0,Comedy
431458,35.0,Comedy
174588,27.0,Horror
169885,99.0,Documentary
78997,99.0,Documentary
343304,99.0,Documentary
217129,99.0,Documentary
415358,53.0,Thriller
294992,53.0,Thriller
282116,35.0,Comedy
434711,10402.0,Music
83221,18.0,Drama
271826,18.0,Drama
407588,99.0,Documentary
135482,27.0,Horror
272264,35.0,Comedy
346239,35.0,Comedy
406385,28.0,Action
161833,16.0,Animation
45665,16.0,Animation
343018,18.0,Drama
382883,18.0,Drama
292625,27.0,Horror
85959,18.0,Drama
427680,10749.0,Romance
57005,18.0,Drama
388907,10749.0,Romance
337844,18.0,Drama
372754,16.0,Animation
280913,18.0,Drama
363126,9648.0,Mystery
436279,18.0,Drama
417004,53.0,Thriller
394269,10402.0,Music
384289,99.0,Documentary
363007,18.0,Drama
380282,35.0,Comedy
79909,18.0,Drama
287594,18.0,Drama
397093,99.0,Documentary
362092,99.0,Documentary
385114,99.0,Documentary
33712,99.0,Documentary
325803,53.0,Thriller
211086,99.0,Documentary
424722,18.0,Drama
385761,99.0,Documentary
201752,18.0,Drama
174371,99.0,Documentary
320318,53.0,Thriller
416688,53.0,Thriller
178222,36.0,History
167858,10751.0,Family
364379,27.0,Horror
89403,27.0,Horror
388410,27.0,Horror
359245,53.0,Thriller
120115,16.0,Animation
206899,18.0,Drama
338387,35.0,Comedy
259129,27.0,Horror
37840,18.0,Drama
376252,10749.0,Romance
41261,18.0,Drama
83944,18.0,Drama
139692,18.0,Drama
129237,18.0,Drama
108523,18.0,Drama
51549,18.0,Drama
38013,18.0,Drama
254123,18.0,Drama
92473,18.0,Drama
202885,18.0,Drama
52628,18.0,Drama
55008,18.0,Drama
40854,53.0,Thriller
330947,18.0,Drama
401104,18.0,Drama
346650,35.0,Comedy
430158,18.0,Drama
437220,16.0,Animation
44303,10751.0,Family
19349,99.0,Documentary
377362,9648.0,Mystery
381064,18.0,Drama
29457,18.0,Drama
137528,35.0,Comedy
307696,18.0,Drama
439107,35.0,Comedy
398541,18.0,Drama
429838,53.0,Thriller
128149,18.0,Drama
357424,35.0,Comedy
289960,10402.0,Music
336972,99.0,Documentary
379019,35.0,Comedy
334307,18.0,Drama
248503,18.0,Drama
371459,18.0,Drama
117479,18.0,Drama
257831,12.0,Adventure
432799,80.0,Crime
428493,10749.0,Romance
429191,18.0,Drama
436339,18.0,Drama
290930,53.0,Thriller
68732,28.0,Action
59122,35.0,Comedy
429732,18.0,Drama
437623,18.0,Drama
36140,10752.0,War
422972,28.0,Action
362409,35.0,Comedy
32532,16.0,Animation
24140,18.0,Drama
371447,18.0,Drama
76097,35.0,Comedy
286,99.0,Documentary
9551,16.0,Animation
432883,35.0,Comedy
425003,35.0,Comedy
416290,35.0,Comedy
109398,99.0,Documentary
415032,35.0,Comedy
356381,18.0,Drama
190824,35.0,Comedy
443113,35.0,Comedy
40249,878.0,Science Fiction
102032,18.0,Drama
438597,28.0,Action
17469,27.0,Horror
83363,27.0,Horror
438137,99.0,Documentary
358962,53.0,Thriller
423246,80.0,Crime
359029,53.0,Thriller
431093,10749.0,Romance
410970,10749.0,Romance
196359,18.0,Drama
380058,35.0,Comedy
380057,35.0,Comedy
377446,35.0,Comedy
379008,35.0,Comedy
399802,35.0,Comedy
383567,35.0,Comedy
388624,35.0,Comedy
390837,10402.0,Music
380061,35.0,Comedy
390991,35.0,Comedy
392386,35.0,Comedy
394415,35.0,Comedy
394063,35.0,Comedy
396109,35.0,Comedy
399938,35.0,Comedy
399810,35.0,Comedy
399932,35.0,Comedy
399811,35.0,Comedy
422559,35.0,Comedy
422551,35.0,Comedy
415730,35.0,Comedy
414743,35.0,Comedy
415725,35.0,Comedy
415735,35.0,Comedy
418992,35.0,Comedy
429779,35.0,Comedy
422878,35.0,Comedy
422500,35.0,Comedy
421552,35.0,Comedy
418985,35.0,Comedy
421556,35.0,Comedy
425841,35.0,Comedy
425002,35.0,Comedy
429788,35.0,Comedy
429792,35.0,Comedy
429389,35.0,Comedy
429797,35.0,Comedy
428355,35.0,Comedy
429392,35.0,Comedy
378446,18.0,Drama
52623,80.0,Crime
382597,28.0,Action
379371,28.0,Action
410661,16.0,Animation
285685,10749.0,Romance
87719,27.0,Horror
396263,28.0,Action
32945,18.0,Drama
38751,18.0,Drama
417263,18.0,Drama
67592,16.0,Animation
101818,18.0,Drama
296557,53.0,Thriller
287647,18.0,Drama
259171,10752.0,War
122959,99.0,Documentary
408438,18.0,Drama
272820,18.0,Drama
348611,18.0,Drama
244117,18.0,Drama
395531,99.0,Documentary
332491,18.0,Drama
357106,27.0,Horror
68503,27.0,Horror
14818,28.0,Action
41536,28.0,Action
99099,27.0,Horror
36119,35.0,Comedy
16851,28.0,Action
25772,28.0,Action
238442,10749.0,Romance
53080,27.0,Horror
25727,28.0,Action
112708,28.0,Action
51122,35.0,Comedy
51021,28.0,Action
393765,18.0,Drama
440047,35.0,Comedy
73981,99.0,Documentary
361475,18.0,Drama
397992,10751.0,Family
361018,10749.0,Romance
352205,18.0,Drama
163924,18.0,Drama
433056,99.0,Documentary
384581,18.0,Drama
414910,27.0,Horror
332168,18.0,Drama
228455,99.0,Documentary
155107,99.0,Documentary
172972,28.0,Action
427409,16.0,Animation
399219,35.0,Comedy
441043,16.0,Animation
109080,16.0,Animation
114370,28.0,Action
114372,28.0,Action
114371,16.0,Animation
105231,16.0,Animation
293570,99.0,Documentary
50253,16.0,Animation
83090,28.0,Action
83091,28.0,Action
66105,28.0,Action
83088,28.0,Action
427416,18.0,Drama
427413,18.0,Drama
328327,35.0,Comedy
319971,35.0,Comedy
322785,35.0,Comedy
323688,35.0,Comedy
355984,35.0,Comedy
429803,35.0,Comedy
326553,35.0,Comedy
327953,35.0,Comedy
329286,35.0,Comedy
323552,35.0,Comedy
337405,35.0,Comedy
338689,35.0,Comedy
350762,35.0,Comedy
399798,35.0,Comedy
327352,35.0,Comedy
340785,35.0,Comedy
342546,35.0,Comedy
345176,35.0,Comedy
346473,35.0,Comedy
348601,35.0,Comedy
352036,35.0,Comedy
355335,35.0,Comedy
359244,35.0,Comedy
360408,35.0,Comedy
359459,10770.0,TV Movie
366692,35.0,Comedy
361750,35.0,Comedy
362988,35.0,Comedy
422548,35.0,Comedy
362108,35.0,Comedy
422550,35.0,Comedy
376599,35.0,Comedy
368999,35.0,Comedy
369665,35.0,Comedy
357600,35.0,Comedy
369796,35.0,Comedy
371347,35.0,Comedy
374174,35.0,Comedy
371084,35.0,Comedy
179105,28.0,Action
295891,35.0,Comedy
273128,35.0,Comedy
281590,35.0,Comedy
265394,10770.0,TV Movie
306199,35.0,Comedy
37354,35.0,Comedy
297482,35.0,Comedy
24440,28.0,Action
59060,35.0,Comedy
40748,35.0,Comedy
40120,35.0,Comedy
17695,35.0,Comedy
238255,35.0,Comedy
400001,10749.0,Romance
375355,27.0,Horror
336000,18.0,Drama
439263,10402.0,Music
442752,80.0,Crime
393732,18.0,Drama
427451,99.0,Documentary
378018,9648.0,Mystery
22817,28.0,Action
443007,18.0,Drama
242409,10770.0,TV Movie
255802,99.0,Documentary
363618,53.0,Thriller
351097,35.0,Comedy
405204,18.0,Drama
390409,99.0,Documentary
47291,35.0,Comedy
173577,99.0,Documentary
433082,18.0,Drama
42539,18.0,Drama
110001,80.0,Crime
381009,18.0,Drama
24948,35.0,Comedy
90231,35.0,Comedy
28602,27.0,Horror
224113,35.0,Comedy
434661,27.0,Horror
86658,27.0,Horror
410988,28.0,Action
371463,18.0,Drama
345909,18.0,Drama
340101,10749.0,Romance
433356,10749.0,Romance
410117,18.0,Drama
354285,9648.0,Mystery
340676,18.0,Drama
403252,35.0,Comedy
4369,18.0,Drama
356401,18.0,Drama
403114,16.0,Animation
53163,35.0,Comedy
246252,18.0,Drama
70740,27.0,Horror
371504,80.0,Crime
393443,99.0,Documentary
309028,18.0,Drama
422960,99.0,Documentary
416499,10402.0,Music
317560,18.0,Drama
75944,12.0,Adventure
56947,18.0,Drama
327231,35.0,Comedy
416166,53.0,Thriller
352845,10770.0,TV Movie
430128,35.0,Comedy
240733,53.0,Thriller
400610,27.0,Horror
393949,99.0,Documentary
434616,18.0,Drama
399173,28.0,Action
75203,28.0,Action
13544,28.0,Action
55505,28.0,Action
29801,28.0,Action
38526,28.0,Action
71539,99.0,Documentary
283378,18.0,Drama
214134,99.0,Documentary
294161,10751.0,Family
227970,35.0,Comedy
261461,35.0,Comedy
224233,35.0,Comedy
345938,18.0,Drama
278475,10749.0,Romance
334939,10751.0,Family
203273,18.0,Drama
422715,9648.0,Mystery
408550,99.0,Documentary
172297,99.0,Documentary
395992,27.0,Horror
69535,878.0,Science Fiction
37213,35.0,Comedy
57979,99.0,Documentary
41520,18.0,Drama
81232,35.0,Comedy
269043,18.0,Drama
405882,14.0,Fantasy
105843,18.0,Drama
403867,28.0,Action
366499,12.0,Adventure
445602,27.0,Horror
26882,53.0,Thriller
384452,18.0,Drama
434336,99.0,Documentary
314095,28.0,Action
347882,18.0,Drama
11795,878.0,Science Fiction
38145,35.0,Comedy
21576,35.0,Comedy
26797,35.0,Comedy
66109,35.0,Comedy
24979,35.0,Comedy
21587,35.0,Comedy
382474,35.0,Comedy
149883,35.0,Comedy
194144,35.0,Comedy
419037,35.0,Comedy
141803,35.0,Comedy
144092,35.0,Comedy
271467,35.0,Comedy
382591,18.0,Drama
140465,99.0,Documentary
381347,99.0,Documentary
367147,9648.0,Mystery
101915,18.0,Drama
391975,27.0,Horror
15473,27.0,Horror
434724,18.0,Drama
42211,18.0,Drama
423536,27.0,Horror
390930,18.0,Drama
115161,10770.0,TV Movie
305470,28.0,Action
126889,27.0,Horror
419522,35.0,Comedy
173631,18.0,Drama
154718,18.0,Drama
334521,28.0,Action
381015,18.0,Drama
153073,878.0,Science Fiction
37938,27.0,Horror
394385,99.0,Documentary
56002,10749.0,Romance
272075,99.0,Documentary
296082,99.0,Documentary
442075,99.0,Documentary
216919,18.0,Drama
318832,99.0,Documentary
430826,99.0,Documentary
436334,18.0,Drama
387886,10751.0,Family
402423,18.0,Drama
410694,18.0,Drama
400014,18.0,Drama
387700,18.0,Drama
444513,35.0,Comedy
150747,35.0,Comedy
323788,9648.0,Mystery
419747,27.0,Horror
360808,35.0,Comedy
273848,35.0,Comedy
243764,99.0,Documentary
255635,35.0,Comedy
300490,10402.0,Music
439695,35.0,Comedy
94065,18.0,Drama
371899,18.0,Drama
47616,35.0,Comedy
167618,18.0,Drama
99343,35.0,Comedy
351863,53.0,Thriller
126919,80.0,Crime
2459,35.0,Comedy
347413,28.0,Action
31501,16.0,Animation
34311,27.0,Horror
35793,35.0,Comedy
99802,18.0,Drama
401546,18.0,Drama
424634,35.0,Comedy
443053,80.0,Crime
447511,99.0,Documentary
48852,18.0,Drama
66159,35.0,Comedy
388202,28.0,Action
7290,35.0,Comedy
15043,18.0,Drama
18051,28.0,Action
405473,10749.0,Romance
437031,10752.0,War
446048,35.0,Comedy
27076,28.0,Action
20004,878.0,Science Fiction
405670,14.0,Fantasy
441168,18.0,Drama
41128,10749.0,Romance
211798,16.0,Animation
58692,28.0,Action
13841,18.0,Drama
6105,80.0,Crime
255552,18.0,Drama
133485,36.0,History
74121,99.0,Documentary
392207,53.0,Thriller
9830,18.0,Drama
85548,12.0,Adventure
355277,99.0,Documentary
356200,18.0,Drama
408219,80.0,Crime
1848,9648.0,Mystery
412302,53.0,Thriller
270822,99.0,Documentary
128284,99.0,Documentary
421962,16.0,Animation
392790,18.0,Drama
440767,35.0,Comedy
27551,14.0,Fantasy
81472,28.0,Action
33310,18.0,Drama
15090,28.0,Action
25610,27.0,Horror
30999,28.0,Action
19002,28.0,Action
27296,14.0,Fantasy
7837,878.0,Science Fiction
19766,28.0,Action
15212,27.0,Horror
9711,878.0,Science Fiction
1596,18.0,Drama
20760,16.0,Animation
20860,35.0,Comedy
14611,12.0,Adventure
23134,35.0,Comedy
11155,35.0,Comedy
15982,28.0,Action
18500,35.0,Comedy
371741,18.0,Drama
409366,28.0,Action
413778,35.0,Comedy
25379,12.0,Adventure
77785,27.0,Horror
377196,99.0,Documentary
298920,99.0,Documentary
22450,27.0,Horror
342011,18.0,Drama
112293,9648.0,Mystery
269572,35.0,Comedy
391438,10749.0,Romance
227627,35.0,Comedy
77451,18.0,Drama
253332,10402.0,Music
133684,35.0,Comedy
185789,53.0,Thriller
444705,35.0,Comedy
430156,10402.0,Music
408435,18.0,Drama
416569,18.0,Drama
28264,27.0,Horror
84167,18.0,Drama
444193,27.0,Horror
32148,10749.0,Romance
331485,36.0,History
343887,99.0,Documentary
356294,99.0,Documentary
415255,27.0,Horror
121539,18.0,Drama
403163,35.0,Comedy
56263,18.0,Drama
39278,14.0,Fantasy
396810,35.0,Comedy
48133,10752.0,War
106348,14.0,Fantasy
417644,28.0,Action
353569,35.0,Comedy
353070,80.0,Crime
286538,18.0,Drama
398929,35.0,Comedy
40577,12.0,Adventure
444706,35.0,Comedy
43009,18.0,Drama
352501,35.0,Comedy
431937,10749.0,Romance
128891,18.0,Drama
128892,99.0,Documentary
220443,18.0,Drama
26452,28.0,Action
70816,18.0,Drama
243664,10749.0,Romance
104858,99.0,Documentary
220890,99.0,Documentary
345003,18.0,Drama
428687,18.0,Drama
215562,99.0,Documentary
447758,878.0,Science Fiction
256969,18.0,Drama
396643,14.0,Fantasy
380075,18.0,Drama
409820,99.0,Documentary
109861,10749.0,Romance
52655,28.0,Action
256921,80.0,Crime
57088,99.0,Documentary
52280,35.0,Comedy
448290,878.0,Science Fiction
71266,18.0,Drama
401743,80.0,Crime
185476,99.0,Documentary
329135,18.0,Drama
29971,18.0,Drama
286437,18.0,Drama
389292,99.0,Documentary
210288,35.0,Comedy
84562,99.0,Documentary
42242,12.0,Adventure
403390,10752.0,War
406204,35.0,Comedy
54548,10749.0,Romance
73541,35.0,Comedy
418718,35.0,Comedy
362617,18.0,Drama
14681,35.0,Comedy
17028,35.0,Comedy
25833,35.0,Comedy
227964,35.0,Comedy
326198,18.0,Drama
168022,18.0,Drama
20033,18.0,Drama
27215,18.0,Drama
337412,10749.0,Romance
232078,9648.0,Mystery
157123,35.0,Comedy
397415,28.0,Action
54911,99.0,Documentary
64403,18.0,Drama
133964,18.0,Drama
27969,28.0,Action
74336,27.0,Horror
413658,28.0,Action
420648,27.0,Horror
342684,878.0,Science Fiction
4882,28.0,Action
60415,28.0,Action
334299,35.0,Comedy
359413,35.0,Comedy
295049,35.0,Comedy
20105,36.0,History
264760,53.0,Thriller
343809,18.0,Drama
353725,18.0,Drama
364060,18.0,Drama
64266,35.0,Comedy
78363,18.0,Drama
129229,16.0,Animation
73294,35.0,Comedy
21778,35.0,Comedy
429450,53.0,Thriller
49890,18.0,Drama
38577,16.0,Animation
341445,18.0,Drama
43685,12.0,Adventure
104376,18.0,Drama
56372,28.0,Action
363056,18.0,Drama
137116,12.0,Adventure
376134,18.0,Drama
410348,35.0,Comedy
32536,16.0,Animation
429662,18.0,Drama
66628,16.0,Animation
54970,10749.0,Romance
446076,9648.0,Mystery
289222,18.0,Drama
3427,53.0,Thriller
125313,18.0,Drama
121688,18.0,Drama
52400,27.0,Horror
